"cruise_id";"site_id";"profile_id";"profile_depth_min";"profile_depth_max";"sample_include_in_profile";"cast_id";"sample_id";"subsample_id";"cruise_description";"site_lon_start_decimal";"site_lon_end_decimal";"site_lat_start_decimal";"site_lat_end_decimal";"site_water_depth";"published";"profile_date_time";"profile_date_precision";"contributors";"profile_note";"profile_env_data_availability";"profile_env_data_ref_id";"subsample_morpho_data_availability";"subsample_morpho_data_ref_id";"profile_chemical_data_availability";"profile_chemical_data_ref_id";"profile_season";"sample_season";"site_ocean_basin";"cast_min_depth";"cast_max_depth";"cast_night_day";"cast_sampling_device_name";"cast_mesh_size";"cast_net_op_m2";"profile_stratified";"cast_note";"sampling_device_type";"sample_min_depth";"sample_max_depth";"sample_volume_filtered";"sample_segment_length";"sample_date_time_start";"sample_date_start_precision";"sample_date_time_end";"sample_date_end_precision";"subsample_storage_type";"subsample_splitting_type";"subsample_picking_date";"sample_note";"sample_sst";"sample_sss";"sample_in_situ_temperature";"sample_in_situ_salinity";"sample_dcm";"sample_mld";"sample_oxygen";"sample_date_time_start_utc";"sample_date_time_end_utc";"sample_lon";"sample_lat";"subsample_count_type";"subsample_count_digitized";"subsample_sieved_or_measured";"ref_id";"source";"subsample_size_fraction_min";"subsample_size_fraction_max";"subsample_living_or_dead";"subsample_all_shells_present_were_counted";"subsample_absolute_abundance_available";"subsample_note";"count_ref_id";"count_note";"species_name";"count_bin_min";"count_bin_max"
"675V_2003";"675V_2003_St1";"675V_2003_St1_C1";5;10;TRUE;"675V_2003_St1_C1";"675V_2003_St1_C1_17";"675V_2003_St1_C1_17";NA;-4.6067;-17.7515;59.345;63.0378;NA;FALSE;"15/08/2003";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"summer (JJA)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"16/08/2003 00:00";"H";"16/08/2003 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-9.21;60.6878;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"300";"350"
"679V_2003";"679V_2003_St1";"679V_2003_St1_C1";5;10;TRUE;"679V_2003_St1_C1";"679V_2003_St1_C1_23";"679V_2003_St1_C1_23";NA;-4.5368;-17.6856;59.2145;62.8472;NA;FALSE;"06/12/2003";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"winter (DJF)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"06/12/2003 00:00";"H";"06/12/2003 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-10.9223;61.0308;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"680C_2010";"680C_2010_St1";"680C_2010_St1_C1";5;10;TRUE;"680C_2010_St1_C1";"680C_2010_St1_C1_15";"680C_2010_St1_C1_15";NA;0.65;8.292;53.742;57.313;NA;FALSE;"13/03/2010";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"spring (MAM)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"13/03/2010 00:00";"H";"13/03/2010 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;3.883;55.088;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"683V_2004";"683V_2004_St1";"683V_2004_St1_C1";5;10;TRUE;"683V_2004_St1_C1";"683V_2004_St1_C1_3";"683V_2004_St1_C1_3";NA;-4.597;-17.7477;59.2125;62.8424;NA;FALSE;"10/04/2004";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"spring (MAM)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"10/04/2004 00:00";"H";"10/04/2004 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-5.1634;59.3775;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"684V_2004";"684V_2004_St1";"684V_2004_St1_C1";5;10;TRUE;"684V_2004_St1_C1";"684V_2004_St1_C1_11";"684V_2004_St1_C1_11";NA;-4.6368;-17.7928;59.2262;62.8565;NA;FALSE;"08/05/2004";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"spring (MAM)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"08/05/2004 00:00";"H";"08/05/2004 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-7.4972;60.0513;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"684V_2004";"684V_2004_St1";"684V_2004_St1_C1";5;10;TRUE;"684V_2004_St1_C1";"684V_2004_St1_C1_29";"684V_2004_St1_C1_29";NA;-4.6368;-17.7928;59.2262;62.8565;NA;FALSE;"08/05/2004";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"spring (MAM)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"08/05/2004 00:00";"H";"08/05/2004 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-12.8317;61.5364;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"684V_2004";"684V_2004_St1";"684V_2004_St1_C1";5;10;TRUE;"684V_2004_St1_C1";"684V_2004_St1_C1_45";"684V_2004_St1_C1_45";NA;-4.6368;-17.7928;59.2262;62.8565;NA;FALSE;"08/05/2004";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"spring (MAM)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"09/05/2004 00:00";"H";NA;"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-17.7928;62.8565;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"685C_2010";"685C_2010_St1";"685C_2010_St1_C1";5;10;TRUE;"685C_2010_St1_C1";"685C_2010_St1_C1_7";"685C_2010_St1_C1_7";NA;0.667;7.777;53.742;57.148;NA;FALSE;"07/08/2010";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"summer (JJA)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"07/08/2010 00:00";"H";"07/08/2010 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;2.122;54.258;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"685C_2010";"685C_2010_St1";"685C_2010_St1_C1";5;10;TRUE;"685C_2010_St1_C1";"685C_2010_St1_C1_15";"685C_2010_St1_C1_15";NA;0.667;7.777;53.742;57.148;NA;FALSE;"07/08/2010";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"summer (JJA)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"07/08/2010 00:00";"H";"07/08/2010 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;3.888;55.102;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"686V_2004";"686V_2004_St1";"686V_2004_St1_C1";5;10;TRUE;"686V_2004_St1_C1";"686V_2004_St1_C1_17";"686V_2004_St1_C1_17";NA;-4.241;-17.1667;59.2709;62.8847;NA;FALSE;"17/07/2004";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"summer (JJA)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"17/07/2004 00:00";"H";"17/07/2004 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-7.8823;61.2299;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"687V_2004";"687V_2004_St1";"687V_2004_St1_C1";5;10;TRUE;"687V_2004_St1_C1";"687V_2004_St1_C1_23";"687V_2004_St1_C1_23";NA;-4.5833;-17.7494;59.2298;62.8511;NA;FALSE;"14/08/2004";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"summer (JJA)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"14/08/2004 00:00";"H";"14/08/2004 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-10.9777;61.0405;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"300";"350"
"687V_2004";"687V_2004_St1";"687V_2004_St1_C1";5;10;TRUE;"687V_2004_St1_C1";"687V_2004_St1_C1_43";"687V_2004_St1_C1_43";NA;-4.5833;-17.7494;59.2298;62.8511;NA;FALSE;"14/08/2004";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"summer (JJA)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"15/08/2004 00:00";"H";"15/08/2004 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-17.1168;62.6865;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"50";"100"
"688V_2004";"688V_2004_St1";"688V_2004_St1_C1";5;10;TRUE;"688V_2004_St1_C1";"688V_2004_St1_C1_1";"688V_2004_St1_C1_1";NA;-4.2614;-17.8501;59.2892;63.0787;NA;FALSE;"11/09/2004";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"autumn (SON)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"11/09/2004 00:00";"H";"11/09/2004 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-4.2614;59.2892;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"688V_2004";"688V_2004_St1";"688V_2004_St1_C1";5;10;TRUE;"688V_2004_St1_C1";"688V_2004_St1_C1_27";"688V_2004_St1_C1_27";NA;-4.2614;-17.8501;59.2892;63.0787;NA;FALSE;"11/09/2004";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"autumn (SON)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"11/09/2004 00:00";"H";"11/09/2004 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-11.1321;61.8749;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"850";"900"
"689V_2004";"689V_2004_St1";"689V_2004_St1_C1";5;10;TRUE;"689V_2004_St1_C1";"689V_2004_St1_C1_11";"689V_2004_St1_C1_11";NA;-4.6029;-17.7263;59.2317;62.8982;NA;FALSE;"08/10/2004";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"autumn (SON)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"09/10/2004 00:00";"H";"09/10/2004 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-7.4549;60.065;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"100";"150"
"68FA_1998";"68FA_1998_St1";"68FA_1998_St1_C1";5;10;TRUE;"68FA_1998_St1_C1";"68FA_1998_St1_C1_11";"68FA_1998_St1_C1_11";NA;-18.8317;-31.9967;57.95;57.9983;NA;FALSE;"04/03/1998";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"spring (MAM)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"04/03/1998 00:00";"H";"04/03/1998 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-21.9667;57.9617;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"694V_2005";"694V_2005_St1";"694V_2005_St1_C1";5;10;TRUE;"694V_2005_St1_C1";"694V_2005_St1_C1_9";"694V_2005_St1_C1_9";NA;-4.900024414;-17.4424764;58.95211182;61.84390869;NA;FALSE;"12/03/2005";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"spring (MAM)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"12/03/2005 00:00";"H";"13/03/2005 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-7.296029154;59.32947591;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"695V_2005";"695V_2005_St1";"695V_2005_St1_C1";5;10;TRUE;"695V_2005_St1_C1";"695V_2005_St1_C1_37";"695V_2005_St1_C1_37";NA;-4.297935994;-17.67212931;59.32510986;63.26038005;NA;FALSE;"09/04/2005";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"spring (MAM)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"11/04/2005 00:00";"H";"11/04/2005 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-14.48177592;62.4519043;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"697V_2005";"697V_2005_St1";"697V_2005_St1_C1";5;10;TRUE;"697V_2005_St1_C1";"697V_2005_St1_C1_5";"697V_2005_St1_C1_5";NA;-4.461918132;-17.48395996;59.30722656;63.07965902;NA;FALSE;"18/06/2005";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"summer (JJA)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"18/06/2005 00:00";"H";"18/06/2005 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-5.434592692;59.75482585;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"300";"350"
"698C_2011";"698C_2011_St1";"698C_2011_St1_C1";5;10;TRUE;"698C_2011_St1_C1";"698C_2011_St1_C1_29";"698C_2011_St1_C1_29";NA;0.58;8.042;53.742;56.983;NA;FALSE;"05/08/2011";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"summer (JJA)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"05/08/2011 00:00";"H";"06/08/2011 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;7.04;56.603;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"698V_2005";"698V_2005_St1";"698V_2005_St1_C1";5;10;TRUE;"698V_2005_St1_C1";"698V_2005_St1_C1_21";"698V_2005_St1_C1_21";NA;-4.6510849;-17.7612325;59.26513265;62.95923258;NA;FALSE;"16/07/2005";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"summer (JJA)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"16/07/2005 00:00";"H";"16/07/2005 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-10.42042745;60.94426676;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"100";"150"
"699A_2007";"699A_2007_St1";"699A_2007_St1_C1";5;10;TRUE;"699A_2007_St1_C1";"699A_2007_St1_C1_1";"699A_2007_St1_C1_1";NA;-1.155333328;-1.632666651;59.82899984;57.51283366;NA;FALSE;"14/03/2007";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"spring (MAM)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"15/03/2007 00:00";"H";NA;"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.632666651;57.51283366;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"69FA_1998";"69FA_1998_St1";"69FA_1998_St1_C1";5;10;TRUE;"69FA_1998_St1_C1";"69FA_1998_St1_C1_21";"69FA_1998_St1_C1_21";NA;-21.59;-34.1917;56.1767;56.72;NA;FALSE;"29/03/1998";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"spring (MAM)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"30/03/1998 00:00";"H";"30/03/1998 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-27.5683;56.435;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"6MZ_1997";"6MZ_1997_St1";"6MZ_1997_St1_C1";5;10;TRUE;"6MZ_1997_St1_C1";"6MZ_1997_St1_C1_29";"6MZ_1997_St1_C1_29";NA;2.265;9.765;39.7467;43.3133;NA;FALSE;"04/10/1997";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"autumn (SON)";NA;"Mediterranean Sea";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"05/10/1997 00:00";"H";"05/10/1997 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;4.4717;40.8167;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"50";"100"
"6SM_2005";"6SM_2005_St1";"6SM_2005_St1_C1";5;10;TRUE;"6SM_2005_St1_C1";"6SM_2005_St1_C1_27";"6SM_2005_St1_C1_27";NA;-2.779210917;-5.07141571;43.80310872;47.93282878;NA;FALSE;"23/09/2005";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"autumn (SON)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"23/09/2005 00:00";"H";"23/09/2005 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.144574483;44.69299723;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"6ST_2009";"6ST_2009_St1";"6ST_2009_St1_C1";5;10;TRUE;"6ST_2009_St1_C1";"6ST_2009_St1_C1_23";"6ST_2009_St1_C1_23";NA;19.91;13.867;70.823;77.902;NA;FALSE;"31/10/2009";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"autumn (SON)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"31/10/2009 00:00";"H";"31/10/2009 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;17.135;74.025;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"703V_2005";"703V_2005_St1";"703V_2005_St1_C1";5;10;TRUE;"703V_2005_St1_C1";"703V_2005_St1_C1_11";"703V_2005_St1_C1_11";NA;-4.885538737;-17.57645467;59.0043986;62.4232137;NA;FALSE;"17/12/2005";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"winter (DJF)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"17/12/2005 00:00";"H";"17/12/2005 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-7.993739319;59.49815267;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"704A_2007";"704A_2007_St1";"704A_2007_St1_C1";5;10;TRUE;"704A_2007_St1_C1";"704A_2007_St1_C1_11";"704A_2007_St1_C1_11";NA;-1.105166626;-1.809833272;59.9819987;57.35900065;NA;FALSE;"10/08/2007";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"summer (JJA)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"10/08/2007 00:00";"H";"10/08/2007 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.389833323;58.99250081;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"707C_2012";"707C_2012_St1";"707C_2012_St1_C1";5;10;TRUE;"707C_2012_St1_C1";"707C_2012_St1_C1_17";"707C_2012_St1_C1_17";NA;0.632;7.558;53.735;57.278;NA;FALSE;"13/05/2012";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"spring (MAM)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"13/05/2012 00:00";"H";"13/05/2012 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;4.153;55.395;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"709V_2006";"709V_2006_St1";"709V_2006_St1_C1";5;10;TRUE;"709V_2006_St1_C1";"709V_2006_St1_C1_35";"709V_2006_St1_C1_35";NA;-4.588333333;-17.72733333;59.24883333;62.90666667;NA;FALSE;"17/06/2006";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"summer (JJA)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"18/06/2006 00:00";"H";"18/06/2006 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-14.604;62.07533333;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"70NI_2013";"70NI_2013_St1";"70NI_2013_St1_C1";5;10;TRUE;"70NI_2013_St1_C1";"70NI_2013_St1_C1_3";"70NI_2013_St1_C1_3";NA;-15.638;-2.25;63.703;65.48;NA;FALSE;"04/05/2013";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"spring (MAM)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"04/05/2013 00:00";"H";"04/05/2013 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-14.943;63.832;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"300";"350"
