data_type;cruise_id;profile_id;sample_id;sample_min_depth;sample_max_depth;profile_depth_min;profile_depth_max;profile_date_time;cast_net_op_m2;subsample_id;sample_segment_length;subsample_count_type;subsample_size_fraction_min;subsample_size_fraction_max;site_lat_start_decimal;site_lon_start_decimal;sample_volume_filtered;subsample_all_shells_present_were_counted;total_of_forams_counted_ind;sampling_device_type;b_digitata_VT;b_pumilio_VT;b_variabilis_VT;c_nitida_VT;d_anfracta_VT;g_adamsi_VT;g_bulloides_VT;g_calida_VT;g_cavernula_VT;g_conglobatus_VT;g_conglomerata_VT;g_crassaformis_VT;g_elongatus_VT;g_falconensis_VT;g_glutinata_VT;g_hexagona_VT;g_hirsuta_VT;g_inflata_VT;g_cultrata_VT;g_minuta_VT;g_ruber_albus_VT;g_ruber_albus_or_elongatus_VT;g_ruber_any_VT;g_ruber_ruber_VT;g_rubescens_VT;g_scitula_VT;g_siphonifera_VT;g_tenellus_VT;g_theyeri_VT;g_truncatulinoides_VT;g_truncatulinoides_left_VT;g_truncatulinoides_right_VT;g_tumida_VT;g_ungulata_VT;g_uvula_VT;n_vivans_VT;h_digitata_VT;h_pelagica_VT;n_dutertrei_VT;n_incompta_VT;n_pachyderma_VT;n_pachyderma_incompta_VT;o_riedeli_VT;o_universa_VT;p_obliquiloculata_VT;s_dehiscens_VT;t_clarkei_VT;t_fleisheri_VT;t_humilis_VT;t_iota_VT;t_parkerae_VT;t_quinqueloba_VT;t_sacculifer_VT;t_sacculifer_no_sac_VT;t_sacculifer_sac_VT;UnID_VT
265;Net;MONOPOL;MONOPOL_MONO1_T1_N1;MONOPOL_MONO1_T1_N4_S1;20;40;0;400;27/05/2012;0.25;MONOPOL_MONO1_T1_N4_S1;NA;Absolute;100;NA;7.98;89.4;5;1;384;Net;0;0;0;0;0;0;2.8;0;0;0;0;0;0;0;4.6;0;0;0;12.4;0;19.4;0;0;0;1;0;0.8;0;0;0;0;0;0;0;0;0;0;0;16.8;0;0;0;0;0;2;0;0;0;0;0;0;0;17;0;0;0
266;Net;MONOPOL;MONOPOL_MONO1_T1_N1;MONOPOL_MONO1_T1_N5_S1;0;20;0;400;27/05/2012;0.25;MONOPOL_MONO1_T1_N5_S1;NA;Absolute;100;NA;7.98;89.4;5;1;263;Net;0;0;0;0;0;0;2.2;0;0;1.4;0.4;0;0;0;2.8;0;0;0;3.6;0;18.6;0;0;0;1;0;0.2;0;0;0;0;0;0;0;0;0;0;0;17.2;0;0;0;0;0;1.2;0;0;0;0;0;0;0;4;0;0;0
267;Net;MONOPOL;MONOPOL_MONO1_T1_N1;MONOPOL_MONO1_T2_N1_S1;180;400;0;400;27/05/2012;0.25;MONOPOL_MONO1_T2_N1_S1;NA;Absolute;100;NA;7.98;89.4;59;1;153;Net;0;0;0;0;0;0;0.2;0;0;0.2;0;0;0;0;1;0;0;0;0.1;0;0.5;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0
268;Net;MONOPOL;MONOPOL_MONO1_T1_N1;MONOPOL_MONO1_T2_N2_S1;100;180;0;400;27/05/2012;0.25;MONOPOL_MONO1_T2_N2_S1;NA;Absolute;100;NA;7.98;89.4;15;1;56;Net;0;0;0;0;0;0;0;0;0;0.1;0.1;0;0;0;1.2;0;0;0;0.4;0;0.9;0;0;0;0.1;0;0.4;0.3;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
269;Net;MONOPOL;MONOPOL_MONO1_T1_N1;MONOPOL_MONO1_T2_N3_S1;80;100;0;400;27/05/2012;0.25;MONOPOL_MONO1_T2_N3_S1;NA;Absolute;100;NA;7.98;89.4;4;1;12;Net;0;0;0;0;0;0;0;0.3;0;0;0.3;0;0;0;1;0;0;0;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0
270;Net;MONOPOL;MONOPOL_MONO1_T1_N1;MONOPOL_MONO1_T2_N4_S1;60;80;0;400;27/05/2012;0.25;MONOPOL_MONO1_T2_N4_S1;NA;Absolute;100;NA;7.98;89.4;9;1;28;Net;0;0;0;0;0;0;0.1;0;0;0.1;0;0;0;0;0.8;0;0;0;0.6;0;0.2;0;0;0;0.1;0;0.3;0;0;0.1;0;0;0;0;0;0;0;0;0.7;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0
271;Net;MONOPOL;MONOPOL_MONO2_T1_N1;MONOPOL_MONO2_T1_N1_S1;80;100;0;400;29/05/2012;0.25;MONOPOL_MONO2_T1_N1_S1;NA;Absolute;100;NA;11.77;88.65;17;1;25;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.294117647;0;0;0;0.058823529;0;0.588235294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.235294118;0;0;0;0;0;0.058823529;0;0;0;0;0;0;0;0.235294118;0;0;0
272;Net;MONOPOL;MONOPOL_MONO2_T1_N1;MONOPOL_MONO2_T1_N2_S1;60;80;0;400;29/05/2012;0.25;MONOPOL_MONO2_T1_N2_S1;NA;Absolute;100;NA;11.77;88.65;10;1;18;Net;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0.2;0;0;0
273;Net;MONOPOL;MONOPOL_MONO2_T1_N1;MONOPOL_MONO2_T1_N3_S1;40;60;0;400;29/05/2012;0.25;MONOPOL_MONO2_T1_N3_S1;NA;Absolute;100;NA;11.77;88.65;7;1;55;Net;0;0;0;0;0;0;0.428571429;0;0;0;0;0;0;0;0.571428571;0;0;0;3.285714286;0;0.571428571;0;0;0;0;0;0.142857143;0;0;0;0;0;0;0;0;0;0;0;2.714285714;0;0;0;0;0;0;0;0;0;0;0;0;0;0.142857143;0;0;0
274;Net;MONOPOL;MONOPOL_MONO2_T1_N1;MONOPOL_MONO2_T1_N4_S1;20;40;0;400;29/05/2012;0.25;MONOPOL_MONO2_T1_N4_S1;NA;Absolute;100;NA;11.77;88.65;5;1;81;Net;0;0;0;0;0;0;1.8;0;0;0;0;0;0;0;2.2;0;0;0;1.8;0;4.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2.6;0;0;0
275;Net;MONOPOL;MONOPOL_MONO2_T1_N1;MONOPOL_MONO2_T1_N5_S1;0;20;0;400;30/05/2012;0.25;MONOPOL_MONO2_T1_N5_S1;NA;Absolute;100;NA;11.77;88.65;9;1;211;Net;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1.222222222;0;0;0;1;0;10.33333333;0;0;0;0.222222222;0;0;0;0;0;0;0;0;0;0;0;0;0;8.222222222;0;0;0;0;0;0;0;0;0;0;0;0;0;1.444444444;0;0;0
276;Net;MONOPOL;MONOPOL_MONO2_T1_N1;MONOPOL_MONO2_T2_N1_S1;180;400;0;400;29/05/2012;0.25;MONOPOL_MONO2_T2_N1_S1;NA;Absolute;100;NA;11.77;88.65;56;1;243;Net;0;0;0;0;0;0;0.352941176;0;0;0.058823529;0;0;0;0;1.235294118;0;0;0;0.352941176;0;0.392857143;0;0;0;0.176470588;0;0.117647059;0;0;0;0;0;0;0;0;0;0;0;1.117647059;0;0.058823529;0;0;0;0;0;0;0;0;0;0;0;0.470588235;0;0;0
277;Net;MONOPOL;MONOPOL_MONO2_T1_N1;MONOPOL_MONO2_T2_N2_S1;100;180;0;400;29/05/2012;0.25;MONOPOL_MONO2_T2_N2_S1;NA;Absolute;100;NA;11.77;88.65;20;1;50;Net;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0.3;0;0;0;0.3;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7;0;0;0
278;Net;MONOPOL;MONOPOL_MONO2_T1_N1;MONOPOL_MONO2_T2_N3_S1;80;100;0;400;29/05/2012;0.25;MONOPOL_MONO2_T2_N3_S1;NA;Absolute;100;NA;11.77;88.65;10;1;28;Net;0;0;0;0;0;0;0.142857143;0;0;0;0;0;0;0;0.571428571;0;0;0;0.571428571;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.857142857;0;0;0;0;0;0;0;0;0;0;0;0;0;0.571428571;0;0;0
279;Net;MONOPOL;MONOPOL_MONO2_T1_N1;MONOPOL_MONO2_T2_N4_S1;60;80;0;400;29/05/2012;0.25;MONOPOL_MONO2_T2_N4_S1;NA;Absolute;100;NA;11.77;88.65;9;1;10;Net;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
280;Net;MONOPOL;MONOPOL_MONO2_T1_N1;MONOPOL_MONO2_T2_N5_S1;0;60;0;400;29/05/2012;0.25;MONOPOL_MONO2_T2_N5_S1;NA;Absolute;100;NA;11.77;88.65;5;1;102;Net;0;0;0;0;0;0;0.777777778;0;0;0.111111111;0;0;0;0;5;0;0;0;0.555555556;0;5;0;0;0;0.222222222;0;0;0;0;0;0;0;0;0;0;0;0;0;4.666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;4.111111111;0;0;0
281;Net;MONOPOL;MONOPOL_MONO4_T1_N1;MONOPOL_MONO4_T1_N1_S1;80;100;0;400;30/05/2012;0.25;MONOPOL_MONO4_T1_N1_S1;NA;Absolute;100;NA;17.18;89.48;5;1;0;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
282;Net;MONOPOL;MONOPOL_MONO4_T1_N1;MONOPOL_MONO4_T1_N2_S1;60;80;0;400;30/05/2012;0.25;MONOPOL_MONO4_T1_N2_S1;NA;Absolute;100;NA;17.18;89.48;5;1;5;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0
283;Net;MONOPOL;MONOPOL_MONO4_T1_N1;MONOPOL_MONO4_T1_N3_S1;40;60;0;400;30/05/2012;0.25;MONOPOL_MONO4_T1_N3_S1;NA;Absolute;100;NA;17.18;89.48;4;1;52;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;0;0;0;5.5;0;1.5;0;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;4.25;0;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0
284;Net;MONOPOL;MONOPOL_MONO4_T1_N1;MONOPOL_MONO4_T1_N4_S1;20;40;0;400;30/05/2012;0.25;MONOPOL_MONO4_T1_N4_S1;NA;Absolute;100;NA;17.18;89.48;3;1;54;Net;0;0;0;0;0;0;0.333333333;0;0;0;0;0;0;0;3.666666667;0;0;0;0;0;0.666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.333333333;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0
285;Net;MONOPOL;MONOPOL_MONO4_T1_N1;MONOPOL_MONO4_T1_N5_S1;0;20;0;400;30/05/2012;0.25;MONOPOL_MONO4_T1_N5_S1;NA;Absolute;100;NA;17.18;89.48;9;1;49;Net;0;0;0;0;0;0;0.555555556;0;0;0;0;0;0;0;1.111111111;0;0;0;0.444444444;0;0.777777778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.888888889;0;0;0;0;0;0;0;0;0;0;0;0;0;0.666666667;0;0;0
286;Net;MONOPOL;MONOPOL_MONO4_T1_N1;MONOPOL_MONO4_T2_N1_S1;180;400;0;400;30/05/2012;0.25;MONOPOL_MONO4_T2_N1_S1;NA;Absolute;100;NA;17.18;89.48;39;1;350;Net;0;0;0;0;0;0;0.2;0.2;0;0.2;0;0;0;0;3.4;0;0;0;0.2;0;0.179487179;0;0;0;0.2;0;0;0.2;0;0;0;0;0;0;0;0;0;0;3.2;0;0.6;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0
287;Net;MONOPOL;MONOPOL_MONO4_T1_N1;MONOPOL_MONO4_T2_N2_S1;100;180;0;400;30/05/2012;0.25;MONOPOL_MONO4_T2_N2_S1;NA;Absolute;100;NA;17.18;89.48;14;1;20;Net;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
288;Net;MONOPOL;MONOPOL_MONO4_T1_N1;MONOPOL_MONO4_T2_N3_S1;80;100;0;400;30/05/2012;0.25;MONOPOL_MONO4_T2_N3_S1;NA;Absolute;100;NA;17.18;89.48;4;1;1;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
289;Net;MONOPOL;MONOPOL_MONO4_T1_N1;MONOPOL_MONO4_T2_N4_S1;60;80;0;400;30/05/2012;0.25;MONOPOL_MONO4_T2_N4_S1;NA;Absolute;100;NA;17.18;89.48;5;1;8;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;0;0;0;0;0;0;0;0;0.333333333;0;0;0;0;0;0;0;0;0;0;0.666666667;0;0;0;0;0;0.333333333;0;0;0;0;0;0;0;0;0;0;0
290;Net;MONOPOL;MONOPOL_MONO4_T1_N1;MONOPOL_MONO4_T2_N5_S1;0;60;0;400;30/05/2012;0.25;MONOPOL_MONO4_T2_N5_S1;NA;Absolute;100;NA;17.18;89.48;11;1;406;Net;0;0;0;0;0;0;1.111111111;0;0;0;0.222222222;0;0;0;5.555555556;0;0;0;2.888888889;0;3.444444444;0;0;0;0.111111111;0;0;0.111111111;0;0;0;0;0;0;0;0;0;0;17;0;0.222222222;0;0;0;0.888888889;0;0;0;0;0;0;0;5.333333333;0;0;0
291;Net;MONOPOL;MONOPOL_MONO6_T1_N1;MONOPOL_MONO6_T1_N1_S1;80;100;0;400;01/06/2012;0.25;MONOPOL_MONO6_T1_N1_S1;NA;Absolute;100;NA;18.05;89.38;10;1;89;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.2;0;0.1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0
292;Net;MONOPOL;MONOPOL_MONO6_T1_N1;MONOPOL_MONO6_T1_N2_S1;60;80;0;400;01/06/2012;0.25;MONOPOL_MONO6_T1_N2_S1;NA;Absolute;100;NA;18.05;89.38;6;1;100;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;0.5;0;0;9.166666667;0;0.333333333;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0.166666667;0;0;0;0;0;0;0;0;0.333333333;0;0;0
293;Net;MONOPOL;MONOPOL_MONO6_T1_N1;MONOPOL_MONO6_T1_N3_S1;40;60;0;400;01/06/2012;0.25;MONOPOL_MONO6_T1_N3_S1;NA;Absolute;100;NA;18.05;89.38;5;1;89;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0;4;0;2.6;0;0;0;0;0;2;0.4;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0.4;0;0;0;0;0;0;0;0;2.8;0;0;0
294;Net;MONOPOL;MONOPOL_MONO6_T1_N1;MONOPOL_MONO6_T1_N4_S1;20;40;0;400;01/06/2012;0.25;MONOPOL_MONO6_T1_N4_S1;NA;Absolute;100;NA;18.05;89.38;3;1;59;Net;0;0;0;0;0;0;2.333333333;0;0;0;0;0;0;0;1.333333333;0;0;0;1.666666667;0;2.333333333;0;0;0;0;0;0.333333333;0.333333333;0;0;0;0;0;0;0;0;0;0;2.333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0
295;Net;MONOPOL;MONOPOL_MONO6_T1_N1;MONOPOL_MONO6_T1_N5_S1;0;20;0;400;01/06/2012;0.25;MONOPOL_MONO6_T1_N5_S1;NA;Absolute;100;NA;18.05;89.38;3;1;126;Net;0;0;0;0;0;0;1.666666667;0;0;0;0;0;0;0;4.666666667;0;0;0;1.333333333;0;9.333333333;0;0;0;0.333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;10.66666667;0;0;0;0;0.666666667;0;0;0;0;0;0;0;0;13.33333333;0;0;0
296;Net;MONOPOL;MONOPOL_MONO6_T1_N1;MONOPOL_MONO6_T2_N1_S1;180;400;0;400;01/06/2012;0.25;MONOPOL_MONO6_T2_N1_S1;NA;Absolute;100;NA;18.05;89.38;45;1;700;Net;0;0;0;0;0;0;1.5;0;0;0;0;0;0;0;6.166666667;0;0;0;0;0;0.377777778;0;0;0;0;0;0;1.5;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
297;Net;MONOPOL;MONOPOL_MONO6_T1_N1;MONOPOL_MONO6_T2_N2_S1;100;180;0;400;01/06/2012;0.25;MONOPOL_MONO6_T2_N2_S1;NA;Absolute;100;NA;18.05;89.38;17;1;31.6;Net;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0.058823529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0;0
298;Net;MONOPOL;MONOPOL_MONO6_T1_N1;MONOPOL_MONO6_T2_N3_S1;80;100;0;400;01/06/2012;0.25;MONOPOL_MONO6_T2_N3_S1;NA;Absolute;100;NA;18.05;89.38;6;1;136;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.33333333;0;0.333333333;0;0;0;0;0;6.333333333;0;0;0;0;0;0;0;0;0;0;0;5.333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;0;0;0
299;Net;MONOPOL;MONOPOL_MONO6_T1_N1;MONOPOL_MONO6_T2_N4_S1;60;80;0;400;01/06/2012;0.25;MONOPOL_MONO6_T2_N4_S1;NA;Absolute;100;NA;18.05;89.38;6;1;138;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;1.666666667;0;0;0;0;0;1.333333333;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
300;Net;MONOPOL;MONOPOL_MONO9_T1_N1;MONOPOL_MONO9_T1_N1_S1;80;100;0;400;06/06/2012;0.25;MONOPOL_MONO9_T1_N1_S1;NA;Absolute;100;NA;16.24;87.91;3;1;46;Net;0;0;0;0;0;0;0.666666667;0;0;0;0;0;0;0;2;1.333333333;0;0;1.666666667;0;2;0;0;0;1.333333333;0;0;0.333333333;0;0;0;0;0;0;0;0;0;0;2.666666667;0;0.333333333;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
301;Net;MONOPOL;MONOPOL_MONO9_T1_N1;MONOPOL_MONO9_T1_N2_S1;60;80;0;400;06/06/2012;0.25;MONOPOL_MONO9_T1_N2_S1;NA;Absolute;100;NA;16.24;87.91;3;1;33;Net;0;0;0;0;0;0;0.333333333;0;0;0;0.333333333;0;0;0;0.333333333;0;0;0;1.666666667;0;0.333333333;0;0;0;0.333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;7.333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;0;0;0
302;Net;MONOPOL;MONOPOL_MONO9_T1_N1;MONOPOL_MONO9_T1_N3_S1;40;60;0;400;06/06/2012;0.25;MONOPOL_MONO9_T1_N3_S1;NA;Absolute;100;NA;16.24;87.91;4;1;89;Net;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;2.75;0;0;1.5;0;0.75;0;0;0;0.75;0;0;0.25;0;0;0;0;0;0;0;0;0;0;13.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
303;Net;MONOPOL;MONOPOL_MONO9_T1_N1;MONOPOL_MONO9_T1_N4_S1;20;40;0;400;06/06/2012;0.25;MONOPOL_MONO9_T1_N4_S1;NA;Absolute;100;NA;16.24;87.91;2;1;629;Net;0;0;0;0;0;0;17.5;0;0;1;0;0;0;0;16;6.5;0;0;2.5;0;32;0;0;0;6.5;0;0;4;0;0;0;0;0;0;0;0;0;0;180.5;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0
304;Net;MONOPOL;MONOPOL_MONO9_T1_N1;MONOPOL_MONO9_T1_N5_S1;0;20;0;400;06/06/2012;0.25;MONOPOL_MONO9_T1_N5_S1;NA;Absolute;100;NA;16.24;87.91;4;1;1109;Net;0;0;0;0;0;0;35;2.25;0;0.5;0;0;0;0;12.75;0;0;0;1.5;0;27.5;0;0;0;2;0;0;1.5;0;0;0;0;0;0;0;0;0;0;152.5;0;0.5;0;0;0;0;0;0;0;0;0;0;0;41.25;0;0;0
305;Net;MONOPOL;MONOPOL_MONO9_T1_N1;MONOPOL_MONO9_T2_N1_S1;180;400;0;400;06/06/2012;0.25;MONOPOL_MONO9_T2_N1_S1;NA;Absolute;100;NA;16.24;87.91;40;1;91;Net;0;0;0;0;0;0;0.325;0;0;0;0.025;0;0;0;0.275;0;0;0;0.3;0;0.2;0;0;0;0.075;0;0;0.125;0;0;0;0;0;0;0;0;0;0;0.725;0;0;0;0;0;0;0;0;0;0;0;0;0;0.225;0;0;0
306;Net;MONOPOL;MONOPOL_MONO9_T1_N1;MONOPOL_MONO9_T2_N2_S1;100;180;0;400;06/06/2012;0.25;MONOPOL_MONO9_T2_N2_S1;NA;Absolute;100;NA;16.24;87.91;18;1;61;Net;0;0;0;0;0;0;0.166666667;0;0;0;0;0;0;0;0.222222222;0;0;0;0.833333333;0;0.277777778;0;0;0;0.388888889;0;0;0.111111111;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.388888889;0;0;0
307;Net;MONOPOL;MONOPOL_MONO9_T1_N1;MONOPOL_MONO9_T2_N3_S1;80;100;0;400;06/06/2012;0.25;MONOPOL_MONO9_T2_N3_S1;NA;Absolute;100;NA;16.24;87.91;4;1;88;Net;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;0;0;3.5;0;0.25;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
308;Net;MONOPOL;MONOPOL_MONO9_T1_N1;MONOPOL_MONO9_T2_N4_S1;60;80;0;400;06/06/2012;0.25;MONOPOL_MONO9_T2_N4_S1;NA;Absolute;100;NA;16.24;87.91;5;1;243;Net;0;0;0;0;0;0;2.2;0;0;0;0;0;0;0;1.8;2.4;0;0;3.2;0;3.4;0;0;0;0.8;0;0;1.6;0;0;0;0;0;0;0;0;0;0;30.2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
309;Net;ARK-XV/1;ARK-XV/1_St55/18_C1;ARK-XV/1_St55/18_C1_125_S1;300;500;300;500;11/07/1999;0.25;ARK-XV/1_St55/18_C1_125_S1;NA;Absolute;125;250;74.995;-12.7316667;50;1;NA;Net;0;0;0;0;0;0;0.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08;3.96;0;0;0;0;0;0;0;0;0;0;0.62;0;0;0;0
310;Net;ARK-XV/1;ARK-XV/1_St55/18_C1;ARK-XV/1_St55/18_C1_125_S1;300;500;300;500;11/07/1999;0.25;ARK-XV/1_St55/18_C1_125_S2;NA;Absolute;125;250;74.995;-12.7316667;50;1;NA;Net;0;0;0;0;0;0;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;2.26;0;0.04;0;0;0;0;0;0;0;0;1.56;0;0;0;0
311;Net;ARK-XV/1;ARK-XV/1_St55/18_C1;ARK-XV/1_St55/18_C1_125_S1;300;500;300;500;11/07/1999;0.25;ARK-XV/1_St55/18_C1_250_S1;NA;Absolute;250;500;74.995;-12.7316667;50;1;NA;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18;0;0;0;0;0;0;0;0;0;0;0.02;0;0;0;0
312;Net;ARK-XV/1;ARK-XV/1_St55/18_C1;ARK-XV/1_St55/18_C1_125_S1;300;500;300;500;11/07/1999;0.25;ARK-XV/1_St55/18_C1_250_S2;NA;Absolute;250;500;74.995;-12.7316667;50;1;NA;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
313;Net;ARK-XV/1;ARK-XV/1_St55/18_C1;ARK-XV/1_St55/18_C1_125_S1;300;500;300;500;11/07/1999;0.25;ARK-XV/1_St55/18_C1_63_S1;NA;Absolute;63;125;74.995;-12.7316667;50;1;NA;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08;3.06;0;0;0;0;0;0;0;0;0;0;13.34;0;0;0;0
314;Net;ARK-XV/1;ARK-XV/1_St55/18_C1;ARK-XV/1_St55/18_C1_125_S1;300;500;300;500;11/07/1999;0.25;ARK-XV/1_St55/18_C1_63_S2;NA;Absolute;63;125;74.995;-12.7316667;50;1;NA;Net;0;0;0;0;0;0;0.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06;0;0;0;0;0.06;3.8;0;0;0;0;0;0;0;0;0;0;10.34;0;0;0;0
315;Net;ARK-XV/1;ARK-XV/1_St55/25_C1;ARK-XV/1_St55/25_C1_250_S2;300;500;300;500;11/07/1999;0.25;ARK-XV/1_St55/25_C1_125_S1;NA;Absolute;125;250;75;-10.6;50;1;NA;Net;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02;0;0;0;0;0.16;5.7;0;0;0;0;0;0;0;0;0;0;1.24;0;0;0;0
316;Net;ARK-XV/1;ARK-XV/1_St55/25_C1;ARK-XV/1_St55/25_C1_250_S2;300;500;300;500;11/07/1999;0.25;ARK-XV/1_St55/25_C1_125_S2;NA;Absolute;125;250;75;-10.6;50;1;NA;Net;0;0;0;0;0;0;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;2.92;0;0;0;0;0;0;0;0;0;0;2.92;0;0;0;0
317;Net;ARK-XV/1;ARK-XV/1_St55/25_C1;ARK-XV/1_St55/25_C1_250_S2;300;500;300;500;11/07/1999;0.25;ARK-XV/1_St55/25_C1_250_S1;NA;Absolute;250;500;75;-10.6;50;1;NA;Net;0;0;0;0;0;0;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
